Validation_Set,Topics,Alpha,Beta,Coherence,Perplexity
75% Corpus,14,0.61,0.01,0.3162663610005962,-9.954091850717049
75% Corpus,14,0.61,0.31,0.31928814875819445,-8.683070036023741
75% Corpus,14,0.61,0.61,0.339207391356661,-8.6120268198912
75% Corpus,14,0.61,0.9099999999999999,0.34110938766758137,-8.602030243745032
75% Corpus,14,0.61,symmetric,0.3148520575989924,-8.799544206709978
75% Corpus,14,0.9099999999999999,0.01,0.3137594708160679,-11.33971867709457
75% Corpus,14,0.9099999999999999,0.31,0.31045191347244266,-8.728568362724975
75% Corpus,14,0.9099999999999999,0.61,0.3089565649591555,-8.65660857293927
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.32954814681702854,-8.649935720375339
75% Corpus,14,0.9099999999999999,symmetric,0.3151831198648053,-8.842981313917297
75% Corpus,14,symmetric,0.01,0.3172480845666154,-9.36844718248909
75% Corpus,14,symmetric,0.31,0.31997208793146886,-8.570827179729308
75% Corpus,14,symmetric,0.61,0.36952476853318605,-8.507155459293
75% Corpus,14,symmetric,0.9099999999999999,0.36632643378951174,-8.480275285385558
75% Corpus,14,symmetric,symmetric,0.30885145224790905,-8.6662971045065
75% Corpus,14,asymmetric,0.01,0.3008862417743607,-9.343834859965833
75% Corpus,14,asymmetric,0.31,0.3206004004378274,-8.577414568757124
75% Corpus,14,asymmetric,0.61,0.34005877239017235,-8.586336973409464
75% Corpus,14,asymmetric,0.9099999999999999,0.3051417475405302,-8.619860343580974
75% Corpus,14,asymmetric,symmetric,0.32744413336760153,-8.666189921206739
75% Corpus,15,0.01,0.01,0.3085739562425896,-9.297507656157414
75% Corpus,15,0.01,0.31,0.31560707422062395,-8.612796860668693
75% Corpus,15,0.01,0.61,0.3528992563850543,-8.60275649551095
75% Corpus,15,0.01,0.9099999999999999,0.3740874184932379,-8.534716795097275
75% Corpus,15,0.01,symmetric,0.3066056339758628,-8.648445506278795
75% Corpus,15,0.31,0.01,0.3164992067596641,-9.532681485316287
75% Corpus,15,0.31,0.31,0.3387246663713633,-8.681934751125565
75% Corpus,15,0.31,0.61,0.33870422094848185,-8.622812481538869
75% Corpus,15,0.31,0.9099999999999999,0.34905294816428406,-8.62610112159717
75% Corpus,15,0.31,symmetric,0.3091596012781073,-8.756224413146995
75% Corpus,15,0.61,0.01,0.31596047731734367,-10.160491689409847
75% Corpus,15,0.61,0.31,0.34726446399573857,-8.721746125071336
75% Corpus,15,0.61,0.61,0.32224838405255646,-8.657577860878522
75% Corpus,15,0.61,0.9099999999999999,0.3202504894477235,-8.635501397591852
75% Corpus,15,0.61,symmetric,0.31466035945808746,-8.815942199433374
75% Corpus,15,0.9099999999999999,0.01,0.31325317805935876,-11.927772547664397
75% Corpus,15,0.9099999999999999,0.31,0.3215919690900819,-8.761615654867207
75% Corpus,15,0.9099999999999999,0.61,0.31539663453754296,-8.686425572457606
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.3153424218789082,-8.669821377796218
75% Corpus,15,0.9099999999999999,symmetric,0.30879371106850123,-8.865808436667688
75% Corpus,15,symmetric,0.01,0.3076264092164743,-9.332132452622295
75% Corpus,15,symmetric,0.31,0.3250330763922855,-8.628330192274365
75% Corpus,15,symmetric,0.61,0.35210274502215416,-8.598767312536488
75% Corpus,15,symmetric,0.9099999999999999,0.3656899682902605,-8.56460453991406
75% Corpus,15,symmetric,symmetric,0.3043793542094054,-8.67199904844025
75% Corpus,15,asymmetric,0.01,0.30808750982514194,-9.318461759823942
75% Corpus,15,asymmetric,0.31,0.34918692768758197,-8.612148916035173
75% Corpus,15,asymmetric,0.61,0.3393996831833314,-8.549155167162066
75% Corpus,15,asymmetric,0.9099999999999999,0.34422925273576976,-8.529444423238129
75% Corpus,15,asymmetric,symmetric,0.3265241282012246,-8.669976765742215
75% Corpus,16,0.01,0.01,0.3117253942503748,-9.3310546500064
75% Corpus,16,0.01,0.31,0.3352957456109233,-8.5676403262161
75% Corpus,16,0.01,0.61,0.383689218041425,-8.471607162087428
75% Corpus,16,0.01,0.9099999999999999,0.36269550773051473,-8.444568344836581
75% Corpus,16,0.01,symmetric,0.31265903011030627,-8.672163657653735
75% Corpus,16,0.31,0.01,0.31992202367663103,-9.566513723836211
75% Corpus,16,0.31,0.31,0.33654159600144584,-8.645758893293634
75% Corpus,16,0.31,0.61,0.3721406478422752,-8.560198352356265
75% Corpus,16,0.31,0.9099999999999999,0.3495426425169418,-8.550640284887733
75% Corpus,16,0.31,symmetric,0.3170794389327102,-8.779059146078032
75% Corpus,16,0.61,0.01,0.31321779376143566,-10.387349216955867
75% Corpus,16,0.61,0.31,0.3334685130661304,-8.701786494282372
75% Corpus,16,0.61,0.61,0.3587157050532185,-8.629239629521667
75% Corpus,16,0.61,0.9099999999999999,0.3315875285158498,-8.620789809865652
75% Corpus,16,0.61,symmetric,0.31181004419936603,-8.849906005294873
75% Corpus,16,0.9099999999999999,0.01,0.3076235356717693,-12.499148850602893
75% Corpus,16,0.9099999999999999,0.31,0.3218969020770614,-8.754645508053729
75% Corpus,16,0.9099999999999999,0.61,0.3433314629903792,-8.686909573386881
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.33983636547990664,-8.676331177404434
75% Corpus,16,0.9099999999999999,symmetric,0.3115336211626384,-8.917388617993234
75% Corpus,16,symmetric,0.01,0.3108983046018988,-9.363600477970934
75% Corpus,16,symmetric,0.31,0.3366791737559329,-8.581493886315434
75% Corpus,16,symmetric,0.61,0.3822894494895531,-8.486234220390058
75% Corpus,16,symmetric,0.9099999999999999,0.35364687527052596,-8.466529330089546
75% Corpus,16,symmetric,symmetric,0.31504601497200635,-8.695768788848037
75% Corpus,16,asymmetric,0.01,0.30988747593722943,-9.374386225707651
75% Corpus,16,asymmetric,0.31,0.34610965661721615,-8.583963615373817
75% Corpus,16,asymmetric,0.61,0.36383361749330984,-8.546201900418733
75% Corpus,16,asymmetric,0.9099999999999999,0.3585949003925041,-8.507462354136273
75% Corpus,16,asymmetric,symmetric,0.3127192170921488,-8.689743139326612
75% Corpus,17,0.01,0.01,0.3294448088748183,-9.321123281164919
75% Corpus,17,0.01,0.31,0.32219568561185136,-8.589904821380701
75% Corpus,17,0.01,0.61,0.38521758745947343,-8.524125329431158
75% Corpus,17,0.01,0.9099999999999999,0.344671213027883,-8.534840080664125
75% Corpus,17,0.01,symmetric,0.3278786023964272,-8.686385652156545
75% Corpus,17,0.31,0.01,0.3208617194341049,-9.556574505022345
75% Corpus,17,0.31,0.31,0.3309177719987096,-8.67312940556019
75% Corpus,17,0.31,0.61,0.3553958224473533,-8.625455391079507
75% Corpus,17,0.31,0.9099999999999999,0.36845048533708297,-8.644777381578477
75% Corpus,17,0.31,symmetric,0.31950896622340835,-8.802685313510041
75% Corpus,17,0.61,0.01,0.31131568741422416,-10.724563135678874
75% Corpus,17,0.61,0.31,0.31904360101443524,-8.723189506760265
75% Corpus,17,0.61,0.61,0.33440396594648236,-8.664487438563492
75% Corpus,17,0.61,0.9099999999999999,0.31054477588529583,-8.64920378825897
75% Corpus,17,0.61,symmetric,0.31594426971220907,-8.874290497300562
75% Corpus,17,0.9099999999999999,0.01,0.3034053217109978,-13.110287856708801
75% Corpus,17,0.9099999999999999,0.31,0.3087803604238569,-8.770551385611759
75% Corpus,17,0.9099999999999999,0.61,0.33751755109171044,-8.700861976168472
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.3087425333110371,-8.692809302469657
75% Corpus,17,0.9099999999999999,symmetric,0.3142592029393982,-8.968318699894477
75% Corpus,17,symmetric,0.01,0.3274513547447567,-9.349283494990251
75% Corpus,17,symmetric,0.31,0.3256570829844894,-8.603257311821185
75% Corpus,17,symmetric,0.61,0.3802805550984103,-8.54363005965355
75% Corpus,17,symmetric,0.9099999999999999,0.34644652853503866,-8.55749322708982
75% Corpus,17,symmetric,symmetric,0.33139918485290504,-8.709937683133841
75% Corpus,17,asymmetric,0.01,0.3224948926633233,-9.346080876615725
75% Corpus,17,asymmetric,0.31,0.33986958083426255,-8.589984062288504
75% Corpus,17,asymmetric,0.61,0.3473878381172191,-8.550754810737821
75% Corpus,17,asymmetric,0.9099999999999999,0.31036682733355225,-8.52083358511449
75% Corpus,17,asymmetric,symmetric,0.32627253808329426,-8.703825503943172
75% Corpus,18,0.01,0.01,0.3082481563105333,-9.3306044301414
75% Corpus,18,0.01,0.31,0.3346813575776753,-8.605755746224734
75% Corpus,18,0.01,0.61,0.3694427775903373,-8.503940543341146
75% Corpus,18,0.01,0.9099999999999999,0.35938975991377814,-8.46118955687828
75% Corpus,18,0.01,symmetric,0.315468717517475,-8.700461135532695
75% Corpus,18,0.31,0.01,0.31917285550317126,-9.687730295351884
75% Corpus,18,0.31,0.31,0.3455722901721317,-8.702067852532252
75% Corpus,18,0.31,0.61,0.377770114182039,-8.622677103242543
75% Corpus,18,0.31,0.9099999999999999,0.3241619644291196,-8.582186622764617
75% Corpus,18,0.31,symmetric,0.32632083091211095,-8.824004173030723
75% Corpus,18,0.61,0.01,0.31117216781343765,-11.016830141401785
75% Corpus,18,0.61,0.31,0.33244515564009247,-8.746717100881229
75% Corpus,18,0.61,0.61,0.33229664773046674,-8.698695299442146
75% Corpus,18,0.61,0.9099999999999999,0.306275983026834,-8.725663304966615
75% Corpus,18,0.61,symmetric,0.32481985196007557,-8.897420226790022
75% Corpus,18,0.9099999999999999,0.01,0.3133617450601659,-13.608856561092974
75% Corpus,18,0.9099999999999999,0.31,0.3122029147230274,-8.79524926977269
75% Corpus,18,0.9099999999999999,0.61,0.3091703755549172,-8.737819351778393
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.3080640149593185,-8.742240607932468
75% Corpus,18,0.9099999999999999,symmetric,0.3150665231442819,-9.037250034578419
75% Corpus,18,symmetric,0.01,0.3196338020872174,-9.370806944116758
75% Corpus,18,symmetric,0.31,0.3437416381039005,-8.620717858353947
75% Corpus,18,symmetric,0.61,0.3748031555493282,-8.522030140663569
75% Corpus,18,symmetric,0.9099999999999999,0.356306181207504,-8.481501231969112
75% Corpus,18,symmetric,symmetric,0.30856549946785716,-8.723772459324982
75% Corpus,18,asymmetric,0.01,0.3190310229283775,-9.36354022338261
75% Corpus,18,asymmetric,0.31,0.35125690578842433,-8.579355338238422
75% Corpus,18,asymmetric,0.61,0.34103274219168406,-8.528174668332499
75% Corpus,18,asymmetric,0.9099999999999999,0.31713692873972843,-8.551356084900231
75% Corpus,18,asymmetric,symmetric,0.32816783147950107,-8.717616290285964
75% Corpus,19,0.01,0.01,0.3125787031880584,-9.342354223727373
75% Corpus,19,0.01,0.31,0.33851340014966597,-8.573795370775375
75% Corpus,19,0.01,0.61,0.3512695407802604,-8.515362026597463
75% Corpus,19,0.01,0.9099999999999999,0.3378682144581265,-8.519693275714445
75% Corpus,19,0.01,symmetric,0.30740559115796345,-8.709723943213167
75% Corpus,19,0.31,0.01,0.3100754948423175,-9.752336978633465
75% Corpus,19,0.31,0.31,0.3507504996117951,-8.669446096256518
75% Corpus,19,0.31,0.61,0.3668088670330421,-8.620302118937817
75% Corpus,19,0.31,0.9099999999999999,0.3543479492219994,-8.626133989927807
75% Corpus,19,0.31,symmetric,0.31242888838665445,-8.840602044584879
75% Corpus,19,0.61,0.01,0.3171021858920113,-11.41878410305854
75% Corpus,19,0.61,0.31,0.324534870086157,-8.731456327598945
75% Corpus,19,0.61,0.61,0.32002470523590937,-8.691349503330384
75% Corpus,19,0.61,0.9099999999999999,0.3269315611569721,-8.705251182683002
75% Corpus,19,0.61,symmetric,0.3161564709876384,-8.929216410055062
75% Corpus,19,0.9099999999999999,0.01,0.31314481512115827,-14.013255319908945
75% Corpus,19,0.9099999999999999,0.31,0.3052785046850532,-8.792933197669013
75% Corpus,19,0.9099999999999999,0.61,0.3078554127421495,-8.748577563267276
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.32171890745207987,-8.752865654426879
75% Corpus,19,0.9099999999999999,symmetric,0.31780591198532226,-9.158271134866535
75% Corpus,19,symmetric,0.01,0.3094290282843348,-9.379671209142268
75% Corpus,19,symmetric,0.31,0.3403386064630223,-8.589259023986695
75% Corpus,19,symmetric,0.61,0.3620639969656922,-8.53285655737961
75% Corpus,19,symmetric,0.9099999999999999,0.34076986413262084,-8.5406242235096
75% Corpus,19,symmetric,symmetric,0.3068025199126056,-8.733214285633037
75% Corpus,19,asymmetric,0.01,0.2969178434776637,-9.398889695492926
75% Corpus,19,asymmetric,0.31,0.36053654490357867,-8.546422866881729
75% Corpus,19,asymmetric,0.61,0.36932226094706,-8.483827546675288
75% Corpus,19,asymmetric,0.9099999999999999,0.3621579235868701,-8.471789725192586
75% Corpus,19,asymmetric,symmetric,0.2978048005139918,-8.72565696851862
75% Corpus,20,0.01,0.01,0.31560366602638856,-9.327804937846954
75% Corpus,20,0.01,0.31,0.3439568484467922,-8.597754340049054
75% Corpus,20,0.01,0.61,0.37563218988841257,-8.518813216225833
75% Corpus,20,0.01,0.9099999999999999,0.33634940876173536,-8.521047089354155
75% Corpus,20,0.01,symmetric,0.3166342734021421,-8.72801826566215
75% Corpus,20,0.31,0.01,0.32073954299290847,-9.733923419163874
75% Corpus,20,0.31,0.31,0.345164217637385,-8.686251485768327
75% Corpus,20,0.31,0.61,0.3461155427972969,-8.606843124897415
75% Corpus,20,0.31,0.9099999999999999,0.32081686492480516,-8.590179235869078
75% Corpus,20,0.31,symmetric,0.3158869824239828,-8.86851986899583
75% Corpus,20,0.61,0.01,0.3076934408986423,-11.641559223043174
75% Corpus,20,0.61,0.31,0.3196388287791164,-8.748256771726355
75% Corpus,20,0.61,0.61,0.30682230422182166,-8.674801449635453
75% Corpus,20,0.61,0.9099999999999999,0.2907202805812106,-8.668058645558833
75% Corpus,20,0.61,symmetric,0.3122726205237557,-8.972901174030183
75% Corpus,20,0.9099999999999999,0.01,0.3161331656765439,-14.419878068285998
75% Corpus,20,0.9099999999999999,0.31,0.3128964105312161,-8.805317386861407
75% Corpus,20,0.9099999999999999,0.61,0.3066737803260751,-8.744064613886207
75% Corpus,20,0.9099999999999999,0.9099999999999999,0.31816433099232605,-8.741105437795836
75% Corpus,20,0.9099999999999999,symmetric,0.31983974252185043,-9.285068732074022
75% Corpus,20,symmetric,0.01,0.3171675457091131,-9.35776695058045
75% Corpus,20,symmetric,0.31,0.34250339643568306,-8.61049433094321
75% Corpus,20,symmetric,0.61,0.36910071874987344,-8.531221389264955
75% Corpus,20,symmetric,0.9099999999999999,0.3479868749178999,-8.519342195026772
75% Corpus,20,symmetric,symmetric,0.31433270499382987,-8.748296291870075
75% Corpus,20,asymmetric,0.01,0.3050547107244072,-9.357394046248487
75% Corpus,20,asymmetric,0.31,0.3529221022536878,-8.607328951991688
75% Corpus,20,asymmetric,0.61,0.33118376781438913,-8.525148834274512
75% Corpus,20,asymmetric,0.9099999999999999,0.30776547319940867,-8.468908356580258
75% Corpus,20,asymmetric,symmetric,0.31517990114071404,-8.739754531265799
75% Corpus,21,0.01,0.01,0.3032019296215611,-9.385816227175619
75% Corpus,21,0.01,0.31,0.3249235418396732,-8.612537130050168
75% Corpus,21,0.01,0.61,0.3754350002984602,-8.497484471112852
75% Corpus,21,0.01,0.9099999999999999,0.35322928441222695,-8.457351656466711
75% Corpus,21,0.01,symmetric,0.29881205002106703,-8.738093417261124
75% Corpus,21,0.31,0.01,0.30967920423718276,-9.76729183295623
75% Corpus,21,0.31,0.31,0.3463587474451809,-8.69103384090372
75% Corpus,21,0.31,0.61,0.36064768288835386,-8.606912637483838
75% Corpus,21,0.31,0.9099999999999999,0.3391399081589969,-8.588172122475848
75% Corpus,21,0.31,symmetric,0.30664065935941476,-8.882662108389477
75% Corpus,21,0.61,0.01,0.30451157620302727,-12.004245339033208
75% Corpus,21,0.61,0.31,0.30542596678366324,-8.754448337110926
75% Corpus,21,0.61,0.61,0.3166763657589985,-8.685451595101364
75% Corpus,21,0.61,0.9099999999999999,0.30171692123761984,-8.672801268336212
75% Corpus,21,0.61,symmetric,0.30659525182315955,-9.02577703259326
75% Corpus,21,0.9099999999999999,0.01,0.3191659655145469,-14.875622954737812
75% Corpus,21,0.9099999999999999,0.31,0.3018474451737078,-8.815930491549638
75% Corpus,21,0.9099999999999999,0.61,0.31543454560639883,-8.751514793839469
75% Corpus,21,0.9099999999999999,0.9099999999999999,0.33446885140846844,-8.743560273469953
75% Corpus,21,0.9099999999999999,symmetric,0.32245086374913995,-9.43173829162361
75% Corpus,21,symmetric,0.01,0.3017287015962925,-9.420309960017594
75% Corpus,21,symmetric,0.31,0.3237748680197117,-8.622579438207525
75% Corpus,21,symmetric,0.61,0.3799366104943433,-8.510645792961917
75% Corpus,21,symmetric,0.9099999999999999,0.35725158548894037,-8.47654416176823
75% Corpus,21,symmetric,symmetric,0.29947191845511867,-8.760429838495618
75% Corpus,21,asymmetric,0.01,0.3169739239990701,-9.429580893210176
75% Corpus,21,asymmetric,0.31,0.3492295823670236,-8.589200393013028
75% Corpus,21,asymmetric,0.61,0.40546920333585423,-8.566162142851608
75% Corpus,21,asymmetric,0.9099999999999999,0.29696522152237265,-8.641752508733106
75% Corpus,21,asymmetric,symmetric,0.3139678390050805,-8.753683218881802
75% Corpus,22,0.01,0.01,0.3171589994609125,-9.433002020373085
75% Corpus,22,0.01,0.31,0.35547118269432687,-8.593180593497411
75% Corpus,22,0.01,0.61,0.376581259099377,-8.51142441581304
75% Corpus,22,0.01,0.9099999999999999,0.3623633877154161,-8.482648229253344
75% Corpus,22,0.01,symmetric,0.32549534911840733,-8.735494600112228
75% Corpus,22,0.31,0.01,0.3193687006678327,-9.836418887777235
75% Corpus,22,0.31,0.31,0.346275886474538,-8.697132573128812
75% Corpus,22,0.31,0.61,0.36212006404776353,-8.628038701430755
75% Corpus,22,0.31,0.9099999999999999,0.3375217154175072,-8.60781498696965
75% Corpus,22,0.31,symmetric,0.3161020616805405,-8.898738587159196
75% Corpus,22,0.61,0.01,0.3203017958607629,-12.337082483117172
75% Corpus,22,0.61,0.31,0.30840780515136673,-8.758279048996664
75% Corpus,22,0.61,0.61,0.33591719257605107,-8.708397430174927
75% Corpus,22,0.61,0.9099999999999999,0.3098484414314621,-8.703472990934083
75% Corpus,22,0.61,symmetric,0.3162308448452318,-9.094719917549266
75% Corpus,22,0.9099999999999999,0.01,0.32002764846456244,-15.361024719422774
75% Corpus,22,0.9099999999999999,0.31,0.32162530176372006,-8.823883099686284
75% Corpus,22,0.9099999999999999,0.61,0.34067019620310357,-8.7838781332793
75% Corpus,22,0.9099999999999999,0.9099999999999999,0.32520981151772604,-8.809436903461108
75% Corpus,22,0.9099999999999999,symmetric,0.33211853033664823,-9.633923013214947
75% Corpus,22,symmetric,0.01,0.31601569022861137,-9.46964163755802
75% Corpus,22,symmetric,0.31,0.3502401398990821,-8.605529094985195
75% Corpus,22,symmetric,0.61,0.37454411067459503,-8.524777733180509
75% Corpus,22,symmetric,0.9099999999999999,0.3678021695582988,-8.495587776477091
75% Corpus,22,symmetric,symmetric,0.3171926714612379,-8.759419427121417
75% Corpus,22,asymmetric,0.01,0.31250676127455973,-9.460830873647136
75% Corpus,22,asymmetric,0.31,0.37545853242612853,-8.599837222775596
75% Corpus,22,asymmetric,0.61,0.35546317554470674,-8.576151824809187
75% Corpus,22,asymmetric,0.9099999999999999,0.30948237837764214,-8.619392119022807
75% Corpus,22,asymmetric,symmetric,0.31545170142005374,-8.751228558340534
75% Corpus,23,0.01,0.01,0.32307864126901603,-9.352516248215734
75% Corpus,23,0.01,0.31,0.344048684089149,-8.570781710956526
75% Corpus,23,0.01,0.61,0.36248885707605366,-8.48404612681159
75% Corpus,23,0.01,0.9099999999999999,0.3565304497261687,-8.457970867576131
75% Corpus,23,0.01,symmetric,0.32567968964654687,-8.76336843410523
75% Corpus,23,0.31,0.01,0.31962828066179955,-9.798270888002511
75% Corpus,23,0.31,0.31,0.32514787469095335,-8.687181800015704
75% Corpus,23,0.31,0.61,0.34296421327212323,-8.626203636934996
75% Corpus,23,0.31,0.9099999999999999,0.32370424262507763,-8.606746994926421
75% Corpus,23,0.31,symmetric,0.3153780562922269,-8.918576654221443
75% Corpus,23,0.61,0.01,0.3174878559267813,-12.537183297023525
75% Corpus,23,0.61,0.31,0.30609741910370963,-8.752899297382717
75% Corpus,23,0.61,0.61,0.28017309232726256,-8.691699025714518
75% Corpus,23,0.61,0.9099999999999999,0.2975704399078066,-8.687059153103586
75% Corpus,23,0.61,symmetric,0.3122586376271378,-9.173644408272077
75% Corpus,23,0.9099999999999999,0.01,0.3150962172697715,-15.789505806892437
75% Corpus,23,0.9099999999999999,0.31,0.31580246174024196,-8.820854428882475
75% Corpus,23,0.9099999999999999,0.61,0.29835820024635307,-8.760940499441514
75% Corpus,23,0.9099999999999999,0.9099999999999999,0.3119774149160227,-8.754789135393297
75% Corpus,23,0.9099999999999999,symmetric,0.33074864208630694,-9.804691241069646
75% Corpus,23,symmetric,0.01,0.3230968480556238,-9.381759579962528
75% Corpus,23,symmetric,0.31,0.3446994021224052,-8.584035517278936
75% Corpus,23,symmetric,0.61,0.3619111188900399,-8.500588438387544
75% Corpus,23,symmetric,0.9099999999999999,0.3567267590971213,-8.47895699871972
75% Corpus,23,symmetric,symmetric,0.325403130480952,-8.78582489736246
75% Corpus,23,asymmetric,0.01,0.31259721533291784,-9.381000987115335
75% Corpus,23,asymmetric,0.31,0.3606057919957129,-8.595257556125464
75% Corpus,23,asymmetric,0.61,0.38264871093524694,-8.549496596145486
75% Corpus,23,asymmetric,0.9099999999999999,0.3659055094827176,-8.48878950920898
75% Corpus,23,asymmetric,symmetric,0.3185917350070677,-8.776229735288911
75% Corpus,24,0.01,0.01,0.3082003957807819,-9.424985393366478
75% Corpus,24,0.01,0.31,0.3487381426093914,-8.587917367594534
75% Corpus,24,0.01,0.61,0.37585342454939247,-8.505675575526583
75% Corpus,24,0.01,0.9099999999999999,0.3527963159413285,-8.47657701075793
75% Corpus,24,0.01,symmetric,0.31630546328420434,-8.781131633019518
75% Corpus,24,0.31,0.01,0.30969390477312103,-9.864339356226987
75% Corpus,24,0.31,0.31,0.340003792364247,-8.692600959251951
75% Corpus,24,0.31,0.61,0.37497330720860944,-8.618425717449158
75% Corpus,24,0.31,0.9099999999999999,0.331258671746863,-8.60713531986146
75% Corpus,24,0.31,symmetric,0.3137681354670361,-8.950780403251573
75% Corpus,24,0.61,0.01,0.30650255831408235,-12.925801795772752
75% Corpus,24,0.61,0.31,0.30086749636143884,-8.760381197239905
75% Corpus,24,0.61,0.61,0.3064859441942,-8.691952905505124
75% Corpus,24,0.61,0.9099999999999999,0.3267445248759695,-8.694613736466723
75% Corpus,24,0.61,symmetric,0.3102460906373879,-9.303711045823494
75% Corpus,24,0.9099999999999999,0.01,0.31199101262374535,-16.224662425729385
75% Corpus,24,0.9099999999999999,0.31,0.312041754274967,-8.82498105533636
75% Corpus,24,0.9099999999999999,0.61,0.29905130659926243,-8.764592321715375
75% Corpus,24,0.9099999999999999,0.9099999999999999,0.3123709546690649,-8.762957830163476
75% Corpus,24,0.9099999999999999,symmetric,0.32646701533757955,-10.054399521619809
75% Corpus,24,symmetric,0.01,0.3201804721154753,-9.460918053325116
75% Corpus,24,symmetric,0.31,0.3491997165817993,-8.600911122684115
75% Corpus,24,symmetric,0.61,0.37651863083272197,-8.519079306379943
75% Corpus,24,symmetric,0.9099999999999999,0.3646653289468705,-8.491961764137422
75% Corpus,24,symmetric,symmetric,0.31437223884154264,-8.802937229819928
75% Corpus,24,asymmetric,0.01,0.3204462320261451,-9.431640326422876
75% Corpus,24,asymmetric,0.31,0.3379490753722571,-8.606158098489605
75% Corpus,24,asymmetric,0.61,0.3636830380165906,-8.547476619002195
75% Corpus,24,asymmetric,0.9099999999999999,0.3564889880862097,-8.491405401122055
75% Corpus,24,asymmetric,symmetric,0.3109326647296446,-8.788370654475418
75% Corpus,25,0.01,0.01,0.3103373479004763,-9.383777642020249
75% Corpus,25,0.01,0.31,0.33710951617648105,-8.570892387925301
75% Corpus,25,0.01,0.61,0.3731094662666196,-8.501613723644931
75% Corpus,25,0.01,0.9099999999999999,0.32381908198976134,-8.469424628103532
75% Corpus,25,0.01,symmetric,0.30855825368891476,-8.788386632351376
75% Corpus,25,0.31,0.01,0.3045336580609858,-9.91578800503228
75% Corpus,25,0.31,0.31,0.3563094065289553,-8.68889215754529
75% Corpus,25,0.31,0.61,0.3662569690157834,-8.627615385924374
75% Corpus,25,0.31,0.9099999999999999,0.3229188056765503,-8.616568678859485
75% Corpus,25,0.31,symmetric,0.3097690861936549,-8.964350882053662
75% Corpus,25,0.61,0.01,0.30993967684297663,-13.216782428134309
75% Corpus,25,0.61,0.31,0.3124510999790759,-8.76164601577158
75% Corpus,25,0.61,0.61,0.31260691362095083,-8.706485166463494
75% Corpus,25,0.61,0.9099999999999999,0.32519208538887023,-8.704046579193635
75% Corpus,25,0.61,symmetric,0.3090714033034164,-9.412378463878884
75% Corpus,25,0.9099999999999999,0.01,0.31794260372353966,-16.65269661168988
75% Corpus,25,0.9099999999999999,0.31,0.34223261730584453,-8.838706703739803
75% Corpus,25,0.9099999999999999,0.61,0.33002597780116916,-8.77616391679474
75% Corpus,25,0.9099999999999999,0.9099999999999999,0.3176057624530681,-8.773821854317852
75% Corpus,25,0.9099999999999999,symmetric,0.3342662147849229,-10.26838195832249
75% Corpus,25,symmetric,0.01,0.30660441385184956,-9.419818067849043
75% Corpus,25,symmetric,0.31,0.33462607490097923,-8.582178746607784
75% Corpus,25,symmetric,0.61,0.37523584115350145,-8.517914367560916
75% Corpus,25,symmetric,0.9099999999999999,0.33968331135319885,-8.490155590215682
75% Corpus,25,symmetric,symmetric,0.30396281494075494,-8.807992611374402
75% Corpus,25,asymmetric,0.01,0.2998263992844484,-9.416002267682439
75% Corpus,25,asymmetric,0.31,0.3551568239996793,-8.598839021809502
75% Corpus,25,asymmetric,0.61,0.3729463104140966,-8.545380371709644
75% Corpus,25,asymmetric,0.9099999999999999,0.32838036320010966,-8.547543346472903
75% Corpus,25,asymmetric,symmetric,0.30237011205219494,-8.800973136066165
75% Corpus,26,0.01,0.01,0.3192324076743403,-9.422154439198767
75% Corpus,26,0.01,0.31,0.37089920825950223,-8.617808102012114
75% Corpus,26,0.01,0.61,0.3801675224798827,-8.5537351683582
75% Corpus,26,0.01,0.9099999999999999,0.33629706145750665,-8.522457203811213
75% Corpus,26,0.01,symmetric,0.3227476094581082,-8.80280754362213
75% Corpus,26,0.31,0.01,0.3099432693439041,-10.062370144393652
75% Corpus,26,0.31,0.31,0.34397579068345413,-8.723562072778176
75% Corpus,26,0.31,0.61,0.3456292369636972,-8.689466374524704
75% Corpus,26,0.31,0.9099999999999999,0.31691088940667506,-8.672614919896555
75% Corpus,26,0.31,symmetric,0.30798619358703505,-8.988229098025402
75% Corpus,26,0.61,0.01,0.31869351213437064,-13.557962509959477
75% Corpus,26,0.61,0.31,0.3007882238202883,-8.78159604809485
75% Corpus,26,0.61,0.61,0.3251757928896289,-8.7433651185252
75% Corpus,26,0.61,0.9099999999999999,0.3461750003440362,-8.7522724407301
75% Corpus,26,0.61,symmetric,0.3049845943126849,-9.575239823726822
75% Corpus,26,0.9099999999999999,0.01,0.3160248469683658,-17.13620997617017
75% Corpus,26,0.9099999999999999,0.31,0.31462580209859975,-8.852856188301857
75% Corpus,26,0.9099999999999999,0.61,0.3232977022544029,-8.82310910710053
75% Corpus,26,0.9099999999999999,0.9099999999999999,0.3208882931095829,-8.840531796128719
75% Corpus,26,0.9099999999999999,symmetric,0.32950326007698105,-10.475906063917412
75% Corpus,26,symmetric,0.01,0.32401868396031747,-9.456570769151533
75% Corpus,26,symmetric,0.31,0.3708941835479593,-8.626796058034982
