artistId,geniusName,songShortcut,title,songId,url,,releaseDate
13640,Guizmo,GUIZMO13,Attendez-moi by Guizmo,2472598,https://genius.com/Guizmo-attendez-moi-lyrics,,"DateJune 3, 2016"
13640,Guizmo,GUIZMO14,Au pied du mur by Guizmo (Ft. Demon One),71289,https://genius.com/Guizmo-au-pied-du-mur-lyrics,,"DateApril 13, 2012"
13640,Guizmo,GUIZMO15,A.Z by Guizmo,636488,https://genius.com/Guizmo-az-lyrics,,0
13640,Guizmo,GUIZMO16,Baby by Guizmo,2491520,https://genius.com/Guizmo-baby-lyrics,,"DateJune 3, 2016"
13640,Guizmo,GUIZMO17,Baby Mama by Guizmo,5978285,https://genius.com/Guizmo-baby-mama-lyrics,,23-Oct-20
13640,Guizmo,GUIZMO18,Back in the days by Guizmo (Ft. Alpha Wann),56986,https://genius.com/Guizmo-back-in-the-days-lyrics,,3-Oct-11
13640,Guizmo,GUIZMO19,Banlieue dégueulasse by Guizmo,70367,https://genius.com/Guizmo-banlieue-degueulasse-lyrics,,"DateApril 6, 2012"
13640,Guizmo,GUIZMO20,Baptême de l'air by Guizmo (Ft. Nekfeu),69163,https://genius.com/Guizmo-bapteme-de-lair-lyrics,,0
72618,Guts,GUTS1,7 société va mal by Passi,430444,https://genius.com/Passi-7-societe-va-mal-lyrics,,0
72618,Guts,GUTS2,Aimer sans amour by Guts,2084381,https://genius.com/Guts-aimer-sans-amour-lyrics,,0
72618,Guts,GUTS3,Alcotest by Svinkels,5086330,https://genius.com/Svinkels-alcotest-lyrics,,"DateJanuary 1, 1997"
72618,Guts,GUTS4,Alcotest [2005] by Svinkels,3489830,https://genius.com/Svinkels-alcotest-2005-lyrics,,"DateJuly 7, 1997"
72618,Guts,GUTS5,Allô la Terre by Milk Coffee and Sugar,579958,https://genius.com/Milk-coffee-and-sugar-allo-la-terre-lyrics,,"DateOctober 27, 2014"
72618,Guts,GUTS8,Bois mes paroles [2005] by Svinkels,4389600,https://genius.com/Svinkels-bois-mes-paroles-2005-lyrics,,11-Apr-05
72618,Guts,GUTS9,Bois mes paroles [Keken Remix] by Svinkels,4399576,https://genius.com/Svinkels-bois-mes-paroles-keken-remix-lyrics,,"DateSeptember 19, 2000"
72618,Guts,GUTS12,Briller by Pumpkin,3707763,https://genius.com/Pumpkin-briller-lyrics,,24-Nov-13
72618,Guts,GUTS14,C'est l'histoire d'un mec by Lautrec,3715100,https://genius.com/Lautrec-cest-lhistoire-dun-mec-lyrics,,"DateMay 11, 2018"
72618,Guts,GUTS16,Clown triste by Lautrec,3339768,https://genius.com/Lautrec-clown-triste-lyrics,,1-Jan-15
72618,Guts,GUTS18,"Couché tard, levé tôt by Lautrec (Ft. EDS)",3107064,https://genius.com/Lautrec-couche-tard-leve-tot-lyrics,,"DateFebruary 5, 2015"
147321,Hatik,HATIK1,"1,2,3 by Amel Bent (Ft. Hatik)",6112187,https://genius.com/Amel-bent-123-lyrics,,30-Oct-20
147321,Hatik,HATIK2,2K by Hatik,5237685,https://genius.com/Hatik-2k-lyrics,,6-Mar-20
147321,Hatik,HATIK3,Abimé by Hatik,4819195,https://genius.com/Hatik-abime-lyrics,,"DateAugust 30, 2019"
147321,Hatik,HATIK4,"Adieu, mon amour by Hatik",5105969,https://genius.com/Hatik-adieu-mon-amour-lyrics,,6-Mar-20
147321,Hatik,HATIK5,Ahou by Hatik,5597746,https://genius.com/Hatik-ahou-lyrics,,5-Jun-20
147321,Hatik,HATIK6,Ali by Hatik,5597743,https://genius.com/Hatik-ali-lyrics,,"DateMay 29, 2020"
147321,Hatik,HATIK7,Alpha by Hatik (Ft. Paky),5237688,https://genius.com/Hatik-alpha-lyrics,,6-Mar-20
147321,Hatik,HATIK8,Amore by Madame Monsieur (Ft. Hatik),5643443,https://genius.com/Madame-monsieur-amore-lyrics,,"DateJune 26, 2020"
147321,Hatik,HATIK9,Angela by Hatik,4823453,https://genius.com/Hatik-angela-lyrics,,"DateAugust 30, 2019"
147321,Hatik,HATIK10,Avec Teva by Hatik,5309265,https://genius.com/Hatik-avec-teva-lyrics,,"DateMay 10, 2017"
147321,Hatik,HATIK11,Avenir (Remix) / Est-ce que tu te rappelles ? by Hatik (Ft. Freddy Evan's),2406153,https://genius.com/Hatik-avenir-remix-est-ce-que-tu-te-rappelles-lyrics,,11-Jan-16
147321,Hatik,HATIK13,Baguette magique by Hatik (Ft. Médine),4969744,https://genius.com/Hatik-baguette-magique-lyrics,,6-Mar-20
147321,Hatik,HATIK14,Bats les reins by Hatik,369883,https://genius.com/Hatik-bats-les-reins-lyrics,,24-Feb-14
147321,Hatik,HATIK15,Belle en noir by Hatik,4823677,https://genius.com/Hatik-belle-en-noir-lyrics,,30-Aug-19
147321,Hatik,HATIK16,Benzo by Hatik,5222351,https://genius.com/Hatik-benzo-lyrics,,"DateFebruary 3, 2020"
147321,Hatik,HATIK18,Billets d'5 by Hatik,5139447,https://genius.com/Hatik-billets-d5-lyrics,,6-Mar-20
147321,Hatik,HATIK19,Bingo by AM La Scampia (Ft. Hatik),5487331,https://genius.com/Am-la-scampia-bingo-lyrics,,"DateJuly 3, 2020"
147321,Hatik,HATIK20,Binks by Hatik (Ft. Hornet La Frappe),5237917,https://genius.com/Hatik-binks-lyrics,,6-Mar-20
20065,Hayce Lemsi,HAYCE_LEMSI1,10 ans déjà by Hayce Lemsi,4578267,https://genius.com/Hayce-lemsi-10-ans-deja-lyrics,,"DateJune 5, 2019"
20065,Hayce Lemsi,HAYCE_LEMSI2,+33 by Hayce Lemsi (Ft. Haristone),2989159,https://genius.com/Hayce-lemsi-33-lyrics,,20-Feb-17
20065,Hayce Lemsi,HAYCE_LEMSI3,45 AMG by Hayce Lemsi,4613580,https://genius.com/Hayce-lemsi-45-amg-lyrics,,"DateJune 14, 2019"
20065,Hayce Lemsi,HAYCE_LEMSI4,6452 by Hayce Lemsi,3336950,https://genius.com/Hayce-lemsi-6452-lyrics,,"DateDecember 8, 2017"
20065,Hayce Lemsi,HAYCE_LEMSI5,97 by Aly Bass,4581313,https://genius.com/Aly-bass-97-lyrics,,"DateDecember 19, 2018"
20065,Hayce Lemsi,HAYCE_LEMSI6,ADAL by Les Frères Lumières,2415991,https://genius.com/Les-freres-lumieres-adal-lyrics,,"DateFebruary 1, 2016"
20065,Hayce Lemsi,HAYCE_LEMSI7,ADAL 2 by Les Frères Lumières,5387065,https://genius.com/Les-freres-lumieres-adal-2-lyrics,,"DateMarch 27, 2020"
20065,Hayce Lemsi,HAYCE_LEMSI8,À Des Années Lumières (Tracklist + Pochette) by Les Frères Lumières,2435511,https://genius.com/Les-freres-lumieres-a-des-annees-lumieres-tracklist-pochette-annotated,,8-Apr-16
20065,Hayce Lemsi,HAYCE_LEMSI9,Affaire Numéro 15 by Hayce Lemsi,2446633,https://genius.com/Hayce-lemsi-affaire-numero-15-lyrics,,"DateMarch 28, 2016"
20065,Hayce Lemsi,HAYCE_LEMSI10,À la Fuck You by Hayce Lemsi,230304,https://genius.com/Hayce-lemsi-a-la-fuck-you-lyrics,,21-Oct-13
20065,Hayce Lemsi,HAYCE_LEMSI11,Alea Jacta Est #ADAL by Hayce Lemsi,2452223,https://genius.com/Hayce-lemsi-alea-jacta-est-adal-lyrics,,0
20065,Hayce Lemsi,HAYCE_LEMSI12,Alexandre III by Hayce Lemsi,2554167,https://genius.com/Hayce-lemsi-alexandre-iii-lyrics,,29-Jun-16
20065,Hayce Lemsi,HAYCE_LEMSI13,All Eyes On Me by Hayce Lemsi,88456,https://genius.com/Hayce-lemsi-all-eyes-on-me-lyrics,,"DateJune 25, 2015"
20065,Hayce Lemsi,HAYCE_LEMSI14,Altesse by Hayce Lemsi (Ft. Sofiane),2859361,https://genius.com/Hayce-lemsi-altesse-lyrics,,"DateSeptember 16, 2016"
20065,Hayce Lemsi,HAYCE_LEMSI15,Amis ennemis by Hayce Lemsi,4613579,https://genius.com/Hayce-lemsi-amis-ennemis-lyrics,,14-Jun-19
20065,Hayce Lemsi,HAYCE_LEMSI16,Après ce ca$h by PSO Thug (Ft. Hayce Lemsi),2477686,https://genius.com/Pso-thug-apres-ce-ca-h-lyrics,,"DateMay 20, 2016"
20065,Hayce Lemsi,HAYCE_LEMSI17,Asics by Sky (BEL) (Ft. Hayce Lemsi),5452562,https://genius.com/Sky-bel-asics-lyrics,,"DateApril 12, 2020"
20065,Hayce Lemsi,HAYCE_LEMSI18,Atome de Folie by Hayce Lemsi,236124,https://genius.com/Hayce-lemsi-atome-de-folie-lyrics,,4-Nov-13
20065,Hayce Lemsi,HAYCE_LEMSI19,Au cœur de Lutèce by Hayce Lemsi (Ft. Gims),2289722,https://genius.com/Hayce-lemsi-au-cur-de-lutece-lyrics,,"DateSeptember 4, 2015"
20065,Hayce Lemsi,HAYCE_LEMSI20,Au pied de ma tour by Les Frères Lumières,2452741,https://genius.com/Les-freres-lumieres-au-pied-de-ma-tour-lyrics,,"DateApril 8, 2016"
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ1,1992 by Heuss L’enfoiré + Vald,6285158,https://genius.com/Heuss-lenfoire-vald-1992-lyrics,,18-Dec-20
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ2,2014 by Heuss L’enfoiré + Vald,6274550,https://genius.com/Heuss-lenfoire-vald-2014-lyrics,,"DateDecember 18, 2020"
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ3,Adios by Heuss L’enfoiré + Vald,6285151,https://genius.com/Heuss-lenfoire-vald-adios-lyrics,,"DateDecember 18, 2020"
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ4,Adriano by Brulux (Ft. Heuss L'enfoiré),6192619,https://genius.com/Brulux-adriano-lyrics,,8-Jan-21
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ5,Affaire de famille by Heuss L'enfoiré,3537881,https://genius.com/Heuss-lenfoire-affaire-de-famille-lyrics,,25-Apr-15
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ7,Anita by Heuss L'enfoiré,4153640,https://genius.com/Heuss-lenfoire-anita-lyrics,,"DateJanuary 25, 2019"
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ8,Aristocrate by Heuss L'enfoiré,4174418,https://genius.com/Heuss-lenfoire-aristocrate-lyrics,,25-Jan-19
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ9,Association de malfaiteurs by Landy (Ft. Heuss L'enfoiré),4316442,https://genius.com/Landy-association-de-malfaiteurs-lyrics,,8-Mar-19
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ10,Associés by DJ Kayz (Ft. Anass & Heuss L'enfoiré),3794702,https://genius.com/Dj-kayz-associes-lyrics,,29-Jun-18
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ11,Benda by Heuss L'enfoiré (Ft. Soolking),4174336,https://genius.com/Heuss-lenfoire-benda-lyrics,,25-Jan-19
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ12,Billets by Heuss L'enfoiré (Ft. Maes),5485293,https://genius.com/Heuss-lenfoire-billets-lyrics,,0
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ14,B'nda by Hooss,3441233,https://genius.com/Hooss-bnda-lyrics,,"DateJanuary 16, 2018"
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ15,Boboch L'Abreu by Sifax,4017419,https://genius.com/Sifax-boboch-labreu-lyrics,,3-Oct-18
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ16,Booska Ficelle by Heuss L'enfoiré,3750726,https://genius.com/Heuss-lenfoire-booska-ficelle-lyrics,,"DateMay 29, 2018"
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ18,BX Land #1 by Heuss L'enfoiré,3284462,https://genius.com/Heuss-lenfoire-bx-land-1-lyrics,,23-Jul-17
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ19,BX Land #2 by Heuss L'enfoiré,3279989,https://genius.com/Heuss-lenfoire-bx-land-2-lyrics,,14-Oct-17
1242021,Heuss L’enfoiré,HEUSS_L’ENFOIRÉ20,BX Land #3 by Heuss L'enfoiré,4187296,https://genius.com/Heuss-lenfoire-bx-land-3-lyrics,,28-Dec-18
15862,Hippocampe Fou,HIPPOCAMPE_FOU1,"#25 Télé Rap by Piège de Freestyle (Ft. 2ksee, 2zer, A2H, Aladoum, Amy, Artik (Qeetrah), BARHOW, Billie Brelok, Blackapar, Cheeko, Claudio, Dandyguel, D'Clik, Exnilo, Fibo, Géabé, Gizzle, Gystère, Heazzy, Hippocampe Fou, Kenyon, K-LY, KOF (musician), Kombo, Laetitia Dana, Lemdi, Lino, Logan (FR), Lunik, Moax, Namko, Nesh, Nir.K, Passi, Pumpkin, RMK, Sëar Lui-Même, SAYA'B, Sheryo, S.Pri Noir, Still Fresh, Titan, Tress, Volodia, Warlock, Willy Wander, Wira, Yellow, Yoshi Di Original, Youm & ZAK (FRA))",161630,https://genius.com/Piege-de-freestyle-25-tele-rap-lyrics,,"DateJune 4, 2013"
15862,Hippocampe Fou,HIPPOCAMPE_FOU2,"#31 ""2000#"" by Piège de Freestyle (Ft. Andy Kayes, Bakar (FRA), Cyanure (ATK), Dixon, Emtooci, Hippocampe Fou, Hyacinthe, Josman, L'indis, LIQID, Lomepal & Naâman)",307437,https://genius.com/Piege-de-freestyle-31-2000-lyrics,,"DateDecember 16, 2013"
15862,Hippocampe Fou,HIPPOCAMPE_FOU3,"#49 ""Tranzum-1"" by Piège de Freestyle (Ft. Enzo, Fabbio (FRA), Hippocampe Fou, Kaot'f, LIQID & Marshall'Ombre)",570743,https://genius.com/Piege-de-freestyle-49-tranzum-1-lyrics,,6-Nov-14
15862,Hippocampe Fou,HIPPOCAMPE_FOU4,"#55 ""Solidarité"" by Piège de Freestyle (Ft. Billie Brelok, Cheeko, Gaël Faye, Hippocampe Fou, Sugar & Swift Guad)",642952,https://genius.com/Piege-de-freestyle-55-solidarite-lyrics,,"DateDecember 18, 2014"
15862,Hippocampe Fou,HIPPOCAMPE_FOU5,"#58 “Connerie Virus” (Le rap s'adresse à Macron) by Piège de Freestyle (Ft. Beef, Cheeko, Chester, Céo (en minuscules), Cosmic Batwota, Cotchei, Crapulax, Cyanure (ATK), Deinos MC, Elea Braaz, Fibo, Gavin Meidhu, Gérard Baste, Hippocampe Fou, Ikkone, Ili-S, Jiggie, Jonjo, Koni, KT Gorique, Le Bon Nob, LIQID, Lobo (Fr), Miky Flex, Moudjad, Pire Mastaa, Pistic, Prince Da (FR), Pumpkin, R.Can, Remila, Res Turner, Saknes, Swift Guad, Taïro, WAPI, Yellow, Youm, Ypsos & Ywill)",5525850,https://genius.com/Piege-de-freestyle-58-connerie-virus-le-rap-sadresse-a-macron-lyrics,,"DateMay 1, 2020"
15862,Hippocampe Fou,HIPPOCAMPE_FOU6,"#6 ""Mariage Gayme"" by Piège de Freestyle (Ft. Gaïden, Hippocampe Fou, Kamini, MONIS, TEDJI & Yoshi Di Original)",114820,https://genius.com/Piege-de-freestyle-6-mariage-gayme-lyrics,,0
15862,Hippocampe Fou,HIPPOCAMPE_FOU7,"Animaniax by Hippocampe Fou (Ft. Dirty Zoo, T.I.S & Waltmann)",351298,https://genius.com/Hippocampe-fou-animaniax-lyrics,,12-Jul-12
15862,Hippocampe Fou,HIPPOCAMPE_FOU8,Annule un gus by Hippocampe Fou,475060,https://genius.com/Hippocampe-fou-annule-un-gus-lyrics,,"DateJuly 10, 2014"
15862,Hippocampe Fou,HIPPOCAMPE_FOU9,Aquabadtrip by Hippocampe Fou,330661,https://genius.com/Hippocampe-fou-aquabadtrip-lyrics,,0
15862,Hippocampe Fou,HIPPOCAMPE_FOU10,Aquarap by Hippocampe Fou (Ft. Vax1),352968,https://genius.com/Hippocampe-fou-aquarap-lyrics,,0
15862,Hippocampe Fou,HIPPOCAMPE_FOU11,Aquatrip by Hippocampe Fou,330652,https://genius.com/Hippocampe-fou-aquatrip-lyrics,,"DateOctober 10, 2013"
15862,Hippocampe Fou,HIPPOCAMPE_FOU12,Arbuste Généalogique by Hippocampe Fou,2294163,https://genius.com/Hippocampe-fou-arbuste-genealogique-lyrics,,25-Sep-15
15862,Hippocampe Fou,HIPPOCAMPE_FOU13,Au nom du Père... Noël by Hippocampe Fou,180874,https://genius.com/Hippocampe-fou-au-nom-du-pere-noel-lyrics,,30-May-11
15862,Hippocampe Fou,HIPPOCAMPE_FOU14,Aurore boréale by Hippocampe Fou,337393,https://genius.com/Hippocampe-fou-aurore-boreale-lyrics,,0
15862,Hippocampe Fou,HIPPOCAMPE_FOU15,Avertissement (Intro) by La Secte Phonétik,3048542,https://genius.com/La-secte-phonetik-avertissement-intro-lyrics,,0
15862,Hippocampe Fou,HIPPOCAMPE_FOU16,Bali Balo by Hippocampe Fou,344752,https://genius.com/Hippocampe-fou-bali-balo-lyrics,,"DateNovember 17, 2012"
15862,Hippocampe Fou,HIPPOCAMPE_FOU17,Baptême de plongée by Hippocampe Fou,337408,https://genius.com/Hippocampe-fou-bapteme-de-plongee-lyrics,,0
15862,Hippocampe Fou,HIPPOCAMPE_FOU18,Bienvenue dans la Secte by La Secte Phonétik,128804,https://genius.com/La-secte-phonetik-bienvenue-dans-la-secte-lyrics,,11-Jul-09
15862,Hippocampe Fou,HIPPOCAMPE_FOU19,Blanche by Céo (en minuscules),4171110,https://genius.com/Ceo-en-minuscules-blanche-lyrics,,"DateDecember 18, 2018"
15862,Hippocampe Fou,HIPPOCAMPE_FOU20,Brako by Dooz Kawa (Ft. Hippocampe Fou),2464249,https://genius.com/Dooz-kawa-brako-lyrics,,"DateMay 20, 2016"
221964,Hornet La Frappe,HORNET_LA_FRAPPE1,2 Fois plus by Hornet La Frappe,3043234,https://genius.com/Hornet-la-frappe-2-fois-plus-lyrics,,"DateMarch 29, 2017"
221964,Hornet La Frappe,HORNET_LA_FRAPPE2,40 ans by Hornet La Frappe,3943100,https://genius.com/Hornet-la-frappe-40-ans-lyrics,,"DateSeptember 21, 2018"
221964,Hornet La Frappe,HORNET_LA_FRAPPE3,69.93 by Hornet La Frappe (Ft. Ashe 22),6173223,https://genius.com/Hornet-la-frappe-6993-lyrics,,"DateDecember 11, 2020"
221964,Hornet La Frappe,HORNET_LA_FRAPPE4,93 Coast by Hornet La Frappe (Ft. Sofiane),3972589,https://genius.com/Hornet-la-frappe-93-coast-lyrics,,5-Oct-18
221964,Hornet La Frappe,HORNET_LA_FRAPPE5,"93% [Tijuana] by GLK (Ft. Hornet La Frappe, Landy & ​DA Uzi)",5036442,https://genius.com/Glk-93-tijuana-lyrics,,"DateNovember 22, 2019"
221964,Hornet La Frappe,HORNET_LA_FRAPPE6,#AMANAGOYE by Hornet La Frappe,2894637,https://genius.com/Hornet-la-frappe-amanagoye-lyrics,,"DateOctober 27, 2016"
221964,Hornet La Frappe,HORNET_LA_FRAPPE7,Avec des si by Hornet La Frappe,3943098,https://genius.com/Hornet-la-frappe-avec-des-si-lyrics,,"DateSeptember 21, 2018"
221964,Hornet La Frappe,HORNET_LA_FRAPPE9,Bandit by Hornet La Frappe,3943089,https://genius.com/Hornet-la-frappe-bandit-lyrics,,"DateSeptember 21, 2018"
221964,Hornet La Frappe,HORNET_LA_FRAPPE10,Bâtiment by Kaneki (Ft. Hornet La Frappe),6329806,https://genius.com/Kaneki-batiment-lyrics,,"DateJanuary 1, 2021"
221964,Hornet La Frappe,HORNET_LA_FRAPPE11,Bedo by Hornet La Frappe,4499736,https://genius.com/Hornet-la-frappe-bedo-lyrics,,26-Apr-19
221964,Hornet La Frappe,HORNET_LA_FRAPPE12,Binks by Hatik (Ft. Hornet La Frappe),5237917,https://genius.com/Hatik-binks-lyrics,,6-Mar-20
221964,Hornet La Frappe,HORNET_LA_FRAPPE13,Boca by Hornet La Frappe,3245989,https://genius.com/Hornet-la-frappe-boca-lyrics,,29-Sep-17
221964,Hornet La Frappe,HORNET_LA_FRAPPE14,Bonnie by Hornet La Frappe,4644841,https://genius.com/Hornet-la-frappe-bonnie-lyrics,,"DateJune 21, 2019"
221964,Hornet La Frappe,HORNET_LA_FRAPPE15,Bon pied by Hornet La Frappe (Ft. Soprano),6329804,https://genius.com/Hornet-la-frappe-bon-pied-lyrics,,"DateJanuary 1, 2021"
221964,Hornet La Frappe,HORNET_LA_FRAPPE16,Booska Nous Mêmes by Hornet La Frappe,3249800,https://genius.com/Hornet-la-frappe-booska-nous-memes-lyrics,,"DateSeptember 25, 2017"
221964,Hornet La Frappe,HORNET_LA_FRAPPE17,Bourgeoisie by Hornet La Frappe,3696335,https://genius.com/Hornet-la-frappe-bourgeoisie-lyrics,,"DateMay 4, 2018"
221964,Hornet La Frappe,HORNET_LA_FRAPPE18,Calumet by Hornet La Frappe,5148208,https://genius.com/Hornet-la-frappe-calumet-lyrics,,"DateJanuary 24, 2020"
221964,Hornet La Frappe,HORNET_LA_FRAPPE19,Ça passe by Hornet La Frappe,3245991,https://genius.com/Hornet-la-frappe-ca-passe-lyrics,,"DateSeptember 29, 2017"
15176,Hugo TSR,HUGO_TSR1,1 an plus tard by TSR Crew,2310433,https://genius.com/Tsr-crew-1-an-plus-tard-lyrics,,0
15176,Hugo TSR,HUGO_TSR2,200 rimes à l’heure by TSR Crew,2806059,https://genius.com/Tsr-crew-200-rimes-a-lheure-lyrics,,"DateJune 1, 2004"
15176,Hugo TSR,HUGO_TSR3,2 minutes pour conclure by Hugo TSR,175664,https://genius.com/Hugo-tsr-2-minutes-pour-conclure-lyrics,,25-Mar-08
15176,Hugo TSR,HUGO_TSR4,2 minutes pour convaincre by Hugo TSR,61978,https://genius.com/Hugo-tsr-2-minutes-pour-convaincre-lyrics,,"DateMarch 25, 2008"
15176,Hugo TSR,HUGO_TSR5,Accro au son by Omry (Ft. Hugo TSR),3763158,https://genius.com/Omry-accro-au-son-lyrics,,20-May-08
15176,Hugo TSR,HUGO_TSR7,Alors dites pas by Hugo TSR,95973,https://genius.com/Hugo-tsr-alors-dites-pas-lyrics,,"DateNovember 5, 2012"
15176,Hugo TSR,HUGO_TSR8,Alzheimer by Hugo TSR (Ft. Tragik),4337741,https://genius.com/Hugo-tsr-alzheimer-lyrics,,0
15176,Hugo TSR,HUGO_TSR9,Anticop by TSR Crew,3758371,https://genius.com/Tsr-crew-anticop-lyrics,,0
15176,Hugo TSR,HUGO_TSR10,À quoi ça rime by TSR Crew,59675,https://genius.com/Tsr-crew-a-quoi-ca-rime-lyrics,,0
15176,Hugo TSR,HUGO_TSR11,Autour de moi by Hugo TSR,3221103,https://genius.com/Hugo-tsr-autour-de-moi-lyrics,,"DateSeptember 11, 2017"
15176,Hugo TSR,HUGO_TSR12,Besoin de ça ! by TSR Crew,3763146,https://genius.com/Tsr-crew-besoin-de-ca-lyrics,,"DateMay 20, 2008"
15176,Hugo TSR,HUGO_TSR13,Bloc opératoire by TSR Crew,740930,https://genius.com/Tsr-crew-bloc-operatoire-lyrics,,"DateApril 13, 2015"
15176,Hugo TSR,HUGO_TSR14,Bouteille à la Seine by TSR Crew,740944,https://genius.com/Tsr-crew-bouteille-a-la-seine-lyrics,,13-Apr-15
15176,Hugo TSR,HUGO_TSR15,Causeurs de troubles by Juste Cause,3562338,https://genius.com/Juste-cause-causeurs-de-troubles-lyrics,,"DateMarch 4, 2018"
15176,Hugo TSR,HUGO_TSR16,Cendrier plein et stylo vide by Hugo TSR,88871,https://genius.com/Hugo-tsr-cendrier-plein-et-stylo-vide-lyrics,,25-Mar-08
15176,Hugo TSR,HUGO_TSR17,Chambre Froide by TSR Crew,421349,https://genius.com/Tsr-crew-chambre-froide-lyrics,,0
15176,Hugo TSR,HUGO_TSR18,Champs de vision by TSR Crew,740933,https://genius.com/Tsr-crew-champs-de-vision-lyrics,,13-Apr-15
15176,Hugo TSR,HUGO_TSR19,Coma Artificiel by Hugo TSR,90084,https://genius.com/Hugo-tsr-coma-artificiel-lyrics,,29-Sep-12
15176,Hugo TSR,HUGO_TSR20,Connexion Illicite by TSR Crew,447882,https://genius.com/Tsr-crew-connexion-illicite-lyrics,,"DateJanuary 1, 2004"
40120,Hyacinthe,HYACINTHE1,100 à l'heure by Hyacinthe (Ft. The Pirouettes),4397255,https://genius.com/Hyacinthe-100-a-lheure-lyrics,,0
40120,Hyacinthe,HYACINTHE2,15h Du Mat by Joe Lucazz (Ft. Hyacinthe),3707054,https://genius.com/Joe-lucazz-15h-du-mat-lyrics,,1-Jun-18
40120,Hyacinthe,HYACINTHE3,"#31 ""2000#"" by Piège de Freestyle (Ft. Andy Kayes, Bakar (FRA), Cyanure (ATK), Dixon, Emtooci, Hippocampe Fou, Hyacinthe, Josman, L'indis, LIQID, Lomepal & Naâman)",307437,https://genius.com/Piege-de-freestyle-31-2000-lyrics,,16-Dec-13
40120,Hyacinthe,HYACINTHE4,3ème Cime by Hyacinthe & L.O.A.S,249606,https://genius.com/Hyacinthe-and-loas-3eme-cime-lyrics,,28-Oct-13
40120,Hyacinthe,HYACINTHE5,Adopte-nous by Hyacinthe (Ft. MDSA),3697551,https://genius.com/Hyacinthe-adopte-nous-lyrics,,25-Feb-13
40120,Hyacinthe,HYACINTHE6,Ankylosaure (POUR LE SPORT) by Hyacinthe,5193053,https://genius.com/Hyacinthe-ankylosaure-pour-le-sport-lyrics,,"DateMay 11, 2015"
40120,Hyacinthe,HYACINTHE7,Arrête d'être triste by Hyacinthe,3223295,https://genius.com/Hyacinthe-arrete-detre-triste-lyrics,,29-Sep-17
40120,Hyacinthe,HYACINTHE8,À toi by Hyacinthe (Ft. P.r2b),4397256,https://genius.com/Hyacinthe-a-toi-lyrics,,12-Apr-19
40120,Hyacinthe,HYACINTHE9,Avec nous by Hyacinthe (Ft. The Pirouettes),3223296,https://genius.com/Hyacinthe-avec-nous-lyrics,,29-Sep-17
40120,Hyacinthe,HYACINTHE10,Baskets Blanches by Hyacinthe (Ft. L.O.A.S),1899643,https://genius.com/Hyacinthe-baskets-blanches-lyrics,,25-Feb-13
40120,Hyacinthe,HYACINTHE11,Cheveux rouges by Hyacinthe,140722,https://genius.com/Hyacinthe-cheveux-rouges-lyrics,,"DateFebruary 25, 2013"
40120,Hyacinthe,HYACINTHE17,Consommer by Swift Guad (Ft. Hyacinthe),3558472,https://genius.com/Swift-guad-consommer-lyrics,,2-Mar-18
1273,Kery James,KERY_JAMES1,20 ans by Mac Tyer,3973264,https://genius.com/Mac-tyer-20-ans-lyrics,,21-Sep-18
1273,Kery James,KERY_JAMES2,28 décembre 1977 by Kery James,70283,https://genius.com/Kery-james-28-decembre-1977-lyrics,,2-Apr-12
1273,Kery James,KERY_JAMES3,28 decembre 1977 - live by Kery James,1994064,https://genius.com/Kery-james-28-decembre-1977-live-lyrics,,0
1273,Kery James,KERY_JAMES4,94 c'est le Barça by Kery James,150510,https://genius.com/Kery-james-94-cest-le-barca-lyrics,,1-Jan-13
1273,Kery James,KERY_JAMES5,"94 c'est le Barça Remix by Kery James (Ft. Dry, Leck & S.a.m (FRA))",243226,https://genius.com/Kery-james-94-cest-le-barca-remix-lyrics,,0
1273,Kery James,KERY_JAMES6,94 Mentale by Rohff (Ft. Dragon Davy & Kery James),145706,https://genius.com/Rohff-94-mentale-lyrics,,2-Jul-07
1273,Kery James,KERY_JAMES7,9Trap Music by Kery James,108682,https://genius.com/Kery-james-9trap-music-lyrics,,0
1273,Kery James,KERY_JAMES8,Ailleurs by Kery James (Ft. Toma),2824046,https://genius.com/Kery-james-ailleurs-lyrics,,30-Sep-16
1273,Kery James,KERY_JAMES9,À la Ideal J by Kery James,4019498,https://genius.com/Kery-james-a-la-ideal-j-lyrics,,"DateNovember 16, 2018"
