"word1","word2","n"
"marvy","da",1
"marx","dormoy",1
"mary","jen",1
"marylin","finit",1
"marylin","manson",1
"mascara","mouillé",1
"maschine","mikro",1
"mase","prie",1
"maska","lefa",1
"masque","d’humain",1
"masque","hypnotiques",1
"masqué","j'sors",1
"masques","prêts",1
"masques","s’enlèvent",1
"massa","t'sais",1
"massage","thaï",1
"masse","hip",1
"masse","ko",1
"masse","n'y",1
"masses","opaques",1
"masses","passe",1
"masseuse","taïwanaise",1
"massif","rapatriement",1
"massifs","l’arbitre",1
"massilia","l'omelette",1
"massilia","panama",1
"massilia","sound",1
"massivement","nos",1
"mastards","j’ai",1
"master","flash",1
"master","plan",1
"masturbation","chacun",1
"mat","c’est",1
"mat","croire",1
"mat","dévoré",1
"mat","ensuite",1
"mat","histoire",1
"mat","inspecte",1
"mat","j'apprécie",1
"mat","j'viens",1
"mat","l’heure",1
"mat","mec",1
"mat","outre",1
"mat","personne",1
"mat","rediffusé",1
"mat","rien",1
"mat","silence",1
"mat","sneak",1
"mat","top",1
"matador","deuxième",1
"matador","parti",1
"matador","rap",1
"matador","ronaldi",1
"match","electronique",1
"match","entre",1
"match","non",1
"match","passe",1
"mate","malik",1
"matelassé","non",1
"mater","lobotomisé",1
"math","sup",1
"mathusalem","generation",1
"mathy","contre",1
"mathy","reptile",1
"matière","grise",1
"matière","utilisée",1
"matières","musculaires",1
"matin","alka",1
"matin","cette",1
"matin","chez",1
"matin","impossible",1
"matin","j'la",1
"matin","j’faut",1
"matin","marchaient",1
"matin","puis",1
"matins","j",1
"matis","boeing",1
"maton","entouré",1
"matons","rappliquent",1
"matos","boloss",1
"matraque","téléscope",1
"matraquent","attaquent",1
"matraques","cris",1
"matrice","d’actrice",1
"matrice","demande",1
"matrice","sept",1
"matrones","aux",1
"matt","pokora",1
"matte","l'élève",1
"matte","l'inaction",1
"matté","mac",1
"maturées","élaboré",1
"maturité","choqué",1
"maudira","leurs",1
"maudit","innoncent",1
"maudit","j’écris",1
"maudits","dès",1
"maures","sarrazin",1
"maut","vient",1
"mauvais","acteurs",1
"mauvais","bien",1
"mauvais","chemin",1
"mauvais","comportement",1
"mauvais","côté",1
"mauvais","coup",1
"mauvais","deuil",1
"mauvais","dièses",1
"mauvais","garnements",1
"mauvais","genre",1
"mauvais","goût",1
"mauvais","gps",1
"mauvais","jour",1
"mauvais","mariage",1
"mauvais","matos",1
"mauvais","moments",1
"mauvais","mots",1
"mauvais","mouvement",1
"mauvais","oeil",1
"mauvais","perdants",1
"mauvais","plan",1
"mauvais","présages",1
"mauvais","sang",1
"mauvais","signe",1
"mauvais","souvenirs",1
"mauvaise","face",1
"mauvaise","guezeleze",1
"mauvaise","mine",1
"mauvaise","nouvelle",1
"mauvaise","oeil",1
"mauvaise","passe",1
"mauvaise","perdante",1
"mauvaise","période",1
"mauvaise","phase",1
"mauvaise","posture",1
"mauvaise","pub",1
"mauvaise","qualité",1
"mauvaises","qu'importent",1
"mauve","pris",1
"maux","veilles",1
"max","air",1
"max","d'écoute",1
"max","écoute",1
"max","hmm",1
"max","parle",1
"max","rouler",1
"max","s'il",1
"max","t'es",1
"max","ya",1
"max","zin",1
"maxi","album",1
"maxi","antonster",1
"maxi","gore",1
"maxi","met",1
"maxis","d",1
"mayback","kader",1
"maybe","rain",1
"maybe","sunshine",1
"maybe","we",1
"maybe","you're",1
"mayi","costard",1
"mbp","bluray",1
"mc","1.9.9",1
"mc","amphibien",1
"mc","blindé",1
"mc","clash",1
"mc","conformes",1
"mc","conscient",1
"mc","d'compétition",1
"mc","d'viennent",1
"mc","dj",1
"mc","doom",1
"mc","endurci",1
"mc","gloire",1
"mc","j'vais",1
"mc","juliano",1
"mc","laar",1
"mc","lumumba",1
"mc","mets",1
"mc","ne",1
"mc","non",1
"mc","orelsan",1
"mc","panique",1
"mc","pourri",1
"mc","prends",1
"mc","psychopathe",1
"mc","qu'on",1
"mc","roulent",1
"mc","s'installe",1
"mc","shan",1
"mc","super",1
"mc","t'a",1
"mc","tyer",1
"mc","va",1
"mc's","j'men",1
"mc's","m'servent",1
"mc's","mister",1
"mc's","partout",1
"mcgrady","mvp",1
"mcs","celui",1
"mcs","défectueux",1
"mcs","j'les",1
"mcs","prennent",1
"mcs","qualif",1
"mcs","s'émancipent",1
"mcs","seraeint",1
"mé","cra",1
"mé","j’fais",1
"mè","kaw",1
"mè","ki",1
"mè","toujou",1
"mea","culpa",1
"mean","far",1
"means","even",1
"meant","it",1
"mec","ah",1
"mec","ailleurs",1
"mec","ait",1
"mec","appuie",1
"mec","authentique",1
"mec","bénis",1
"mec","bsahtek",1
"mec","celle",1
"mec","checke",1
"mec","choisis",1
"mec","costard",1
"mec","croit",1
"mec","d'la",1
"mec","d’chez",1
"mec","dj",1
"mec","droit",1
"mec","fabe",1
"mec","face",1
"mec","fais",1
"mec","fly",1
"mec","fou",1
"mec","fume",1
"mec","heh",1
"mec","heu",1
"mec","intrinsèques",1
"mec","j'rigole",1
"mec","j't'envoie",1
"mec","jnouné",1
"mec","joue",1
"mec","kacem",1
"mec","l'histoire",1
"mec","l'industrie",1
"mec","lassé",1
"mec","légendaire",1
"mec","loosant",1
"mec","mercedes",1
"mec","metek",1
"mec","mortel",1
"mec","n'écoute",1
"mec","nan",1
"mec","non",1
"mec","nouvelle",1
"mec","o'boy",1
"mec","ouais",1
"mec","panique",1
"mec","parader",1
"mec","peace",1
"mec","personne",1
"mec","pleins",1
"mec","plié",1
"mec","proche",1
"mec","qu'on",1
"mec","qu’a",1
"mec","rappe",1
"mec","relax",1
"mec","sois",1
"mec","souviens",1
"mec","stresse",1
"mec","yhrek",1
"mécanique","s'enraye",1
"mécaniques","j'attends",1
"mechant","gout",1
"méchant","billet",1
"méchant","han",1
"méchant","j'veux",1
"méchant","j’te",1
"mecque","haroun",1
"mecque","step",1
"mecque","vivre",1
"mécréants","brandissant",1
"mécréants","dégénérant",1
"mecs","attentionnés",1
"mecs","aux",1
"mecs","banals",1
"mecs","calmes",1
"mecs","check",1
"mecs","ciao",1
"mecs","d’la",1
"mecs","discuter",1
"mecs","flow",1
"mecs","j'm'arrache",1
"mecs","n'ont",1
"mecs","ouais",1
"mecs","qu'ont",1
"mecs","respirent",1
"mecs","tombent",1
"med","medhiathèque",1
"médaille","coeur",1
"médaille","d'or",1
"médailles","d'impérator",1
"médailles","d'or",1
"médecin","légiste",1
"médecine","1",1
"médecines","pernicieuses",1
"médecins","non",1
"medellín","brésil",1
"medhiathèque","patchooli",1
"médialiénation","télémagogique",1
"médias","dès",1
"médias","dressent",1
"médias","eh",1
"médias","explosent",1
"médias","fuck",1
"médias","instruments",1
"médias","retournent",1
"médical","trip",1
"médicinale","sache",1
"medine","c’est",1
"medine","salaam",1
"médiocrité","domine",1
"medium","d'être",1
"meds","fade",1
"medusa","brillera",1
"médusés","j'm'en",1
"mée","l'ar",1
"meetin","foxy",1
"meeting","rpr",1
"méfie","d'tes",1
"méfies","dès",1
"méga","dégâts",1
"méga","sale",1
"méga","salles",1
"méga","t.o.n.n.e.s",1
"méga","teuf",1
"méga","tonnes",1
"megane","j'relativise",1
"megane'i","non",1
"mégantic","après",1
"mégarde","oups",1
"mégots","qu'on",1
"mehdi","maïzi",1
"meilleur","2",1
"meilleur","arme",1
"meilleur","artiste",1
"meilleur","avocat",1
"meilleur","coin",1
"meilleur","combien",1
"meilleur","copine",1
"meilleur","crew",1
"meilleur","everyday",1
"meilleur","gagne",1
"meilleur","mine",1
"meilleur","moyen",1
"meilleur","qu'ils",1
"meilleur","rappeur",1
"meilleur","seum",1
"meilleur","touche",1
"meilleure","amie",1
"meilleure","erreur",1
"meilleures","firmes",1
"meilleurs","alliés",1
"meilleurs","art",1
"meilleurs","chaines:demande",1
"meilleurs","films",1
"meilleurs","frérot",1
"meilleurs","oui",1
"meilleurs","partent",1
"meilleurs","produits",1
"meilleurs","xxx",1
"mektoub","j'me",1
"mel","brooks",1
"mélange","allège",1
"mélange","d'art",1
"mélangeant","hip",1
"mélanger","alcool",1
"mélangés","déposés",1
"meldek","music",1
"mèle","expulsent",1
"mêle","chance",1
"mêlée","consanguine",1
"mêlent","aux",1
"mélis","mélos",1
"meller","pek",1
"mélodie","bouteille",1
"mélodie","crack",1
"mélodie","minable",1
"mélodie","mineure",1
"mélodie","pérave",1
"mélodie","ressens",1
"mélodie","va",1
"melodies","nuff",1
"mélomane","s'il",1
"mélos","t'éliminent",1
"mèm","baye",1
"mèm","klima:min",1
"mèm","pa",1
"mèm","soté",1
"membre","énième",1
"membré","clochard",1
"membres","oster",1
"meme","décor",1
"meme","dis",1
"meme","handicapé",1
"meme","idées",1
"meme","toit",1
"même","bah",1
"même","j’me",1
"mémés","j'vous",1
"mêmes","bagarres",1
"mêmes","blagues",1
"mêmes","blancs",1
"mêmes","bombes",1
"mêmes","conneries",1
"mêmes","conseils",1
"mêmes","couleurs",1
"mêmes","danses",1
"mêmes","dé",1
"mêmes","désirs",1
"mêmes","donner",1
"mêmes","flics",1
"mêmes","gars",1
"mêmes","grammes",1
"mêmes","images",1
"mêmes","impasse",1
"mêmes","jeans",1
"mêmes","joints",1
"mêmes","mains",1
"mêmes","notes",1
"mêmes","personnes",1
"mêmes","poucaves",1
"mêmes","puis",1
"mêmes","qu'on",1
"mêmes","rails",1
"mêmes","résolutions",1
"mêmes","rêves",1
"mêmes","sapes",1
"mêmes","scènes",1
"mêmes","sons",1
"mêmes","soudain",1
"mêmes","survêt",1
"mêmes","températures",1
"mêmes","trucs",1
"mêmes","vécus",1
"mêmes","venez",1
"mêmes","y'en",1
"mémo","oire",1
"mémoire","d'un",1
"mémoire","effacée",1
"mémoire","photographique",1
"mémoire","racisme",1
"mémoire","remplit",1
"mémoire","tic",1
"mémoire","transforme",1
"mémorable","quelques",1
"memphis","sert",1
"men","j'avance",1
"men","morceau",1
"men","t’as",1
"men","trouve",1
"menaçante","parlant",1
"menace","fantôme",1
"menace","ii",1
"menace","verbale",1
"menaces","inscrit",1
"ménage","allez",1
"ménage","j'te",1
"ménage","qu’est",1
"ménagement","non",1
"ménages","absence",1
"ménages","dieu",1
"mendiants","j’accepte",1
"mendier","j'finirai",1
"mendosa","ghetto",1
"mené","rolex",1
"mène","aux",1
"mène","disquettes",1
"mène","vois",1
"mènent","droit",1
"mènent","jamais",1
"mener","cette",1
"mener","nos",1
"ménez","oué",1
"méninges","aux",1
"menotté","j'vais",1
"menotter","chirac",1
"mens","haroun",1
"mens","j'pars",1
"mens","rends",1
"mensonge","14",1
"mensonge","fred",1
"mensonge","montée",1
"mensonge","reste",1
"mensonges","chevaux",1
"mensonges","qu’on",1
"ment","douce",1
"ment","effrontément",1
"ment","franchement",1
"ment","l'être",1
"ment","sciemment",1
"ment","vraiment",1
"mental","choléra",1
"mental","d’acier",1
"mental","dieu",1
"mental","inconquis",1
"mental","pile",1
"mental","thalasso",1
"mental","tristesse",1
"mental","vérité",1
"mentale","gros",1
"mentale","t’inquiètes",1
"mentalement","empeché",1
"mentalement","perturbé",1
"mentalité","casius",1
"mentalité","d'insoumis",1
"mentalité","inhumaine",1
"mentalité","instable",1
"mentalités","woh",1
"mente","s’il",1
"mentent","j’fais",1
"mentent","ont",1
"menteur","éloigne",1
"menti","bitch",1
"menti","mi",1
"mentionner","qu'elle",1
"mentir","genre",1
"mentir","s'en",1
"menu","copieux",1
"mépris","non",1
"méprisant","dire",1
"méprise","gign",1
"mer","caspienne",1
"mer","deux",1
"mer","forme",1
"mer","l'ont",1
"mer","livre",1
"mer","négro",1
"mer","rejoint",1
"mer","remerciement",1
"mer","s'asseoir",1
"mer","six",1
"mer","va",1
"mer","yes",1
"merah","manipulation",1
"mercantiles","appuie",1
"merch","only",1
"merchandising","donne",1
"merci","aux",1
"merci","ca",1
"merci","dédicace",1
"merci","docteur",1
"merci","entre",1
"merci","fab",1
"merci","j’me",1
"merci","jusqu'à",1
"merci","laouni",1
"merci","n'est",1
"merci","nan",1
"merci","ok",1
"merci","ont",1
"merci","profiteurs",1
"merci","shabba",1
"merci","sultan",1
"merci","supermicro",1
"merco","j’marche",1
"merco","qu'est",1
"mercredi","30",1
"merdait","cette",1
"merde","600",1
"merde","7",1
"merde","arrêtez",1
"merde","attends",1
"merde","audible",1
"merde","avait",1
"merde","bae",1
"merde","bah",1
"merde","besoin",1
"merde","bite",1
"merde","certains",1
"merde","cesses",1
"merde","chez",1
"merde","devraient",1
"merde","dix",1
"merde","épie",1
"merde","fiston",1
"merde","force",1
"merde","frère",1
"merde","fuck",1
"merde","j'aime",1
"merde","j'aimerais",1
"merde","j'hésite",1
"merde","j'me",1
"merde","j'sais",1
"merde","j’les",1
"merde","l’autre",1
"merde","malgré",1
"merde","ne",1
"merde","ouais",1
"merde","poliment",1
"merde","qu'on",1
"merde","reluquer",1
"merde","remplie",1
"merde","rien",1
"merde","taffer",1
"merde","tue",1
"merde","vas",1
"merde","wup",1
"merder","accompagné",1
"merdes","disons",1
"merdes","malgrès",1
"merdes","produites",1
"merdeux","remonte",1
"merdier","remontait",1
"merdique","ct'année",1
"mere","qu'il",1
"mere","space",1
"mère","aurait",1
"mère","bâtard",1
"mère","bouffent",1
"mère","c'était",1
"mère","chérie",1
"mère","d'grosse",1
"mère","d'un",1
"mère","déçue",1
"mère","déter",1
"mère","devant",1
"mère","diari",1
"mère","dis",1
"mère","dit",1
"mère","femme",1
"mère","fière",1
"mère","g",1
"mère","gagne",1
"mère","garder",1
"mère","génération",1
"mère","habituée",1
"mère","hannnn",1
"mère","hustle",1
"mère","impasse",1
"mère","j'connais",1
"mère","j'en",1
"mère","j'n'ai",1
"mère","j'refume",1
"mère","j'te",1
"mère","j'vous",1
"mère","jusqu'à",1
"mère","louait",1
"mère","m'accueillait",1
"mère","manger",1
"mère","mec",1
"mère","meurt",1
"mère","n'a",1
"mère","nature",1
"mère","non",1
"mère","pendant",1
"mère","père",1
"mère","pleure",1
"mère","quarante",1
"mère","quoi",1
"mère","regardes",1
"mère","résiste",1
"mère","tagadagadagadagada",1
"mère","titi",1
"mère","va",1
"mère","voilà",1
"mères","d'œuvres",1
"mères","envoyez",1
"mères","fils",1
"mères","j'sais",1
"mères","partent",1
"mères","prennent",1
"mères","scandalisées",1
"mères","soient",1
"merguez","g",1
"méritaient","leurs",1
"méritant","d'trop",1
"mérite","africaine",1
"mérite","nouvel",1
"mérité","impliqué",1
"méritent","aucun",1
"méritent","fonctions",1
"mériter","contact",1
"merveilles","j’aime",1
"merveilles","jugés",1
"merveilleux","j’déconne",1
"meschonnic","ah",1
"mesdames","mesdemoiselles",1
"mesdames","messieurs",1
"mesdemoiselles","messieurs",1
"meskin","nan",1
"mess","hey",1
"message","ainsi",1
"message","après",1
"message","aux",1
"message","clair",1
"message","d'amour",1
"message","d’afrika",1
"message","devant",1
"message","intemporel",1
"message","lui",1
"message","ne",1
"message","y’a",1
"messages","envoie",1
"messages","fils",1
"messages","hein",1
"messages","o'boy",1
"messages","subliminaux",1
"messe","ak",1
"messe","envoie",1
"messi","donne",1
"messi","j'rap",1
"messi","tevez",1
"messie","rappeur",1
"messie","rendez",1
"messieurs","approchez",1
"messieurs","s'il",1
"messieurs","veuillez",1
"messieux","manient",1
"mesure","après",1
"mesure","exacte",1
"mesure","j'étale",1
"mesure","j't'emmène",1
"mesure","qu'on",1
"mesure","sérieux",1
"mesures","entières",1
"met","bien",1
"met","fin",1
"met","j'me",1
"met","k.o",1
"met","molle",1
"met","sûr",1
"mèt","anbyans'jénital",1
"mèt'an","dwèt",1
"méta","casser",1
"metal","jaune",1
"métaphore","bref",1
"métaphore","universel",1
"métaphores","c’est",1
"métaphores","filées",1
"métaphores","ont",1
"metek","is",1
"metek","n'est",1
"météores","tu﻿",1
"métèque","j'attire",1
"métèque","riche",1
"méthode","coué",1
"méthode","hey",1
"méthode","joe",1
"méthodes","l'écriture",1
"méthodes","man",1
"methodman","redman",1
"métier","c’est",1
"métier","j'le",1
"métier","l'job",1
"métier","valorisant",1
"métis","stone",1
"métisses","noiches",1
"mètres","carré",1
"mètres","carrés",1
"mètres","polo",1
"mètres","puis",1
"métrique","plasmique",1
"métro","d'un",1
"métro","décoré",1
"métro","jusqu'à",1
"métro","laisse",1
"métro","plein",1
"métro","sarko",1
"métropole","l'électricité",1
"métros","d'retard",1
"métros","parisiens",1
"mets","bien",1
"mets","devant",1
"mets","dix",1
"mets","doucement",1
"mets","l'instru",1
"mets","lasse",1
"mets","lourd",1
"mets","lui",1
"mets","pose",1
"mets","raide",1
"mette","mc",1
"mettent","bien",1
"mettent","mat",1
"mettez","lui",1
"mettre","ailleurs",1
"mettre","après",1
"mettre","aux",1
"mettre","d'accord",1
"mettre","devant",1
"mettre","handek",1
"mettre","j'crache",1
"mettre","l'eau",1
"mettre","l'europe",1
"mettre","plein",1
"mettre","poto",1
"mettre","quoi",1
"mettront","jamais",1
"mettront","loin",1
"metza","d",1
"meubles","scred",1
"meuf","apprécie",1
"meuf","après",1
"meuf","assied",1
"meuf","clean",1
"meuf","connait",1
"meuf","m'a",1
"meuf","m'aide",1
"meuf","m'appelle",1
"meuf","m'lâche",1
"meuf","occupé",1
"meuf","puis",1
"meuf","qu'a",1
"meuf","teuf",1
"meufs","aux",1
"meufs","discrètes",1
"meufs","fais",1
"meufs","finissent",1
"meufs","matos",1
"meufs","mec",1
"meufs","qu'on",1
"meufs","t'ont",1
"meufs","viennent",1
"meurent","ne",1
"meurent","violemment",1
"meurs","analphabète",1
"meurs","d'envie",1
"meurs","qu’on",1
"meurt","d'heures",1
"meurt","démit",1
"meurt","j'ravive",1
"meurtre","ca",1
"meurtre","igo",1
"meurtri","show",1
"meute","kendji",1
"meute","l'horreur",1
"meute","violence",1
"meutes","d'hyènes",1
"mexique","désert",1
"mh","quoi",1
"mi","bâtard",1
"mi","courant",1
"mi","crack",1
"mi","fantôme",1
"mi","hahaha",1
"mi","humain",1
"mi","j'aime",1
"mi","j'me",1
"mi","j'passe",1
"mi","long",1
"mi","merci",1
"mi","now",1
"mi","rappeurs",1
"mi","s'emballe",1
"mi","test",1
"miami","beach",1
"miami","oui",1
"miaule","devant",1
"miauler","faudra",1
"mic","armé",1
"mic","automatique",1
"mic","check",1
"mic","david",1
"mic","deux",1
"mic","entre",1
"mic","excité",1
"mic","j'kicke",1
"mic","j'voulais",1
"mic","j’crois",1
"mic","mec",1
"mic","mitrailleur",1
"mic","parfumé",1
"mic","physicien",1
"mic","puis",1
"mic","ramène",1
"mic","sinon",1
"mic","tel",1
"michael","femelle",1
"michael","j",1
"michael","jordan",1
"michael","m'a",1
"michael","moore",1
"michael","repose",1
"michael","xxx",1
"michel","corbin",1
"michel","j’raccroche",1
"michel","leeb",1
"michel","sanzache",1
"michelin","mec",1
"michto","allez",1
"michto","ne",1
"michtonnent","tragiques",1
"mickael","jackson",1
"mickael","serait",1
"mickael","youn",1
"micro","1",1
"micro","accompagné",1
"micro","branché",1
"micro","casse",1
"micro","chauffe",1
"micro","chécra",1
"micro","d'argent",1
"micro","débarque",1
"micro","enlève",1
"micro","fais",1
"micro","fume",1
"micro","j'avais",1
"micro","j'crée",1
"micro","j'm'en",1
"micro","j'marque",1
"micro","jamais",1
"micro","mate",1
"micro","n'marche",1
"micro","ondes",1
"micro","perche",1
"micro","prends",1
"micro","prépare",1
"micro","regarde",1
"micro","sirop",1
"micro","star",1
"micro","stop",1
"micro","stylo",1
"micro","vite",1
"micro","xxx",1
"microbes","sortent",1
"microphone","be",1
"microphone","branché",1
"microphone","hf",1
"microphone","hulk",1
"microphone","jeune",1
"microphone","kacem",1
"microphone","test",1
"microphone","to",1
"microphone","xxx",1
"microphonique","braquo",1
"microphonique","goddamn",1
"micros","allez",1
"micros","autour",1
"micros","deviennent",1
"microscope","donne",1
"microscope","hijo",1
"microwave","niggas",1
"mics","merch",1
"midi","auchan",1
"midi","bourrés",1
"midi","dansantes",1
"midi","l'après",1
"midi","p",1
"midi","pile",1
"midi","pourries",1
"midi","sanglantes",1
"midi","vi",1
"miel","j'met",1
"miel","parcours",1
"mienne","combien",1
"mienne","couve",1
"mienne","j'la",1
"mienne","pourtant",1
"mienne","ressemble",1
"miens","aux",1
"miens","dès",1
"miens","homicides",1
"miens","honorable",1
"miens","impossible",1
"miens","j'ferais",1
"miens","j'rappe",1
"miens","levant",1
"miens","ont",1
"miens","s'en",1
"miens","t'es",1
"miens","toc",1
"mierda","calan",1
"mierda","qu'est",1
"miettes","d’une",1
"mieux","agit",1
"mieux","ainsi",1
"mieux","chez",1
"mieux","combien",1
"mieux","crever",1
"mieux","d'me",1
"mieux","d'se",1
"mieux","éviter",1
"mieux","faire",1
"mieux","j’espère",1
"mieux","khouya",1
"mieux","laisse",1
"mieux","lucide",1
"mieux","lui",1
"mieux","m'en",1
"mieux","m’attend",1
"mieux","merci",1
"mieux","non",1
"mieux","planer",1
"mieux","qu'cette",1
"mieux","qu'dans",1
"mieux","qu'la",1
"mieux","qu'sade",1
"mieux","qujme",1
"mieux","renseigné",1
"mieux","servi",1
"mieux","soupir",1
"mieux","tuer",1
"mifa","aujourd'hui",1
"mifa","ca",1
"migeli","mec",1
"might","be",1
"mignon","coiffé",1
"mignon","kawaiiii",1
"mignonnes","relations",1
"migrants","qu’ils",1
"migration","plusieurs",1
"mijorée","j'tire",1
"mijote","ramène",1
"mike","agony",1
"mike","man",1
"mikel","aura",1
"mikel","c’est",1
"mikel","souriant",1
"mikel","va",1
"mil","to",1
"miley","cirus",1
"milf","j'marche",1
"milgauss","j’veux",1
"mili","minuit",1
"milieu","carcéral",1
"milieu","d'un",1
"milieu","d'une",1
"milieu","fermé",1
"milieu","taucou",1
"milieu","youcef",1
"militaire","j'enfile",1
"militaire","tatouage",1
"militais","c'était",1
"militarise","quartiers",1
"militent","j'regrette",1
"milka","nomad",1
"milky","way",1
"mille","années",1
"mille","balafres",1
"mille","dollars",1
"mille","façons",1
"mille","feuille",1
"mille","feuilles",1
"mille","feux",1
"mille","kilos",1
"mille","livres",1
"mille","mendiants",1
"mille","pages",1
"mille","paroles",1
"mille","personnes",1
"mille","routes",1
"mille","seigeize",1
"mille","solutions",1
"mille","stations",1
"mille","vierges",1
"mille","voir",1
"millénaire","enfant",1
"millénaire","x2",1
"milléniaux","loin",1
"millésimée","vois",1
"milli","siffle",1
"milliard","325",1
"milliard","742",1
"milliard","d'années",1
"milliardaire","lyrical",1
"milliardaires","centenaires",1
"milliards","210",1
"milliards","d'étrangers",1
"milliards","d'oreilles",1
"milliards","d'yeux",1
"milliards","hechek",1
"millier","d’voix",1
"milliers","d’sans",1
"millimétré","mis",1
"million","d'albums",1
"million","d'astuces",1
"million","d'euro",1
"millionaires","l'amitié",1
"millionnaire","milliardaire",1
"millionnaire","oui",1
"millions","d",1
"millions","d'mo",1
"millions","don",1
"millions","zer",1
"milly","jusqu'à",1
"milo","how",1
"mimiques","quoi",1
"mimolette","noza",1
"min","an",1
"minable","j'le",1
"minable","madonna",1
"minable","t’es",1
"mince","affaire",1
"mind","is",1
"mind","oups",1
"mind","rends",1
"mine","bouge",1
"mine","désormais",1
"mine","douce",1
"mine","opaque",1
"mine","satisfaite",1
"mine","sombre",1
"mine","triste",1
"mine","usée",1
"miné","gramme",1
"minè","pèd",1
"mines","j'sais",1
"minets","mythos",1
"mineur","t'auras",1
"mineurs","chez",1
"mineurs","donnés",1
"mini","bikini",1
"mini","jupes",1
"mini","révolutions",1
"minidisc","poufiasse",1
"minikeums","minitel",1
"minimum","choco",1
"minimum","numéro",1
"minimum","sinon",1
"miniruffs","taxaient",1
"ministère","cagoulé",1
"ministère","respecte",1
"ministères","qu’ils",1
"ministre","j'veux",1
"minit","direksyon",1
"minitel","3615",1
"minitel","mentalité",1
"minos","hallucinant",1
"minos","vomi",1
"minot","passe",1
"minots","qu'il",1
"minuit","j’peux",1
"minuit","passée",1
"minuit","salut",1
"minuit","t'es",1
"minute","passée",1
"minutes","après",1
"minutes","chronopost",1
"minutes","clothilde",1
"minutes","psar",1
"minutes","qu'on",1
"minutes","rugissait",1
"minutieux","j'en",1
"mioches","d'autres",1
"mioches","partent",1
"mioches","terribles",1
"miracle","descendant",1
"miracle","j’veux",1
"miracles","parfois",1
"mirage","pauvre",1
"mircocop","nooon",1
"mire","l'art",1
"mireille","mafieu",1
"mireille","mathieu",1
"miroir","brisé",1
"miroir","capturé",1
"miroir","dis",1
"miroir","ébréché",1
"miroir","ô",1
"miroir","rien",1
"mis","30",1
"mis","celle",1
"mis","deux",1
"mis","fin",1
"mis","l'ambiance",1
"mis","l'doute",1
"mis","pleine",1
"mis","vla",1
"misanthrope","rimes",1
"mise","cette",1
"mise","entre",1
"mise","non",1
"mise","quoi",1
"misérable","haine",1
"misérable","vidé",1
"misère","d'leur",1
"misère","effroyable",1
"misère","génération",1
"misère","l'alcool",1
"misère","ouais",1
"misère","papa",1
"misère","parmi",1
"miséricordieux","han",1
"mises","ah",1
"miss","bouge",1
"miss","butterfly",1
"miss","dorée",1
"miss","ha",1
"miss","partir",1
"missak","marie",1
"missile","wanna",1
"mission","333",1
"mission","chevalier",1
"mission","contre",1
"mission","dernière",1
"mission","enchaîner",1
"mission","historique",1
"mission","j",1
"mission","j’ai",1
"mission","pantalon",1
"mission","s’épanouir",1
"mission","supportée",1
"missionnaire","derrière",1
"missions","d’intérim",1
"mississipi","hautes",1
"mist","taïpan",1
"mistake","hin",1
"mister","bandits",1
"mister","freeze",1
"mister","gg:represent",1
"mister","guy",1
"mister","j'arrive",1
"mister","loverman",1
"mit","haut",1
"mit","traoré",1
"mitaines","l'hiver",1
"mitard","ne",1
"mitonne","certains",1
"mitonnent","rohff",1
"mitonnnent","rohff",1
"mitos","aime",1
"mitraille","petite",1
"mitraillette","be",1
"mitraillette","ne",1
"mitraillettes","code",1
"mitrailleur","défendre",1
"mitrailleur","grave",1
"mittal","lyriciste",1
"mitterrand","culbutent",1
"mix","alba",1
"mix","enragés",1
"mix","entre",1
"mixent","macad",1
"mixtape","mec",1
"mixtapes","singles",1
"mixture","elecstro",1
"mixtures","préparées",1
"mjc","pourtant",1
"mkouboi","family",1
"mma","poésiie",1
"mme","fais",1
"mme","qu'elles",1
"mme","vasquez",1
"mmes","tétés",1
"mmme","fais",1
"mms","fume",1
"mnat","gros",1
"moanda","konaté",1
"mobb","deep",1
"mobile","laser",1
"moche","sonne",1
"moches","ouais",1
"mode","1.3",1
"mode","6",1
"mode","allez",1
"mode","avait",1
"mode","cet",1
"mode","décontracte",1
"mode","gâchis",1
"mode","hard",1
"mode","marseille",1
"mode","monsieur",1
"mode","ne",1
"mode","spartiate",1
"modèle","mf",1
"moderne","bien",1
"moderne","dites",1
"moderne","évite",1
"modernes","troubadours",1
"modeste","cerceuil",1
"modeste","cercueil",1
"modeste","somme",1
"modifie","l’action",1
"moha","cergy",1
"moha","ti",1
"mohamed","ali",1
"mohamed","lamine",1
"mohamed","merah",1
"mohammed","ali",1
"mohammed","henni",1
"mohammed","koulibali",1
"mohofuckah","han",1
"mohofucker","quoi",1
"moinama","hisse",1
"moindre","grain",1
"moindre","milliardaire",1
"moine","shaolin",1
"mois","d'placard",1
"mois","déjà",1
"mois","j'vois",1
"mois","oulala",1
"mois","pourtant",1
"mois","qu’on",1
"mois","suivant",1
"moitié","cain",1
"moitié","d'mon",1
"moitié","mange",1
"moitiés","d’dix",1
"mokless","enfant",1
"mokless","jamais",1
"moko","eben",1
"mokobé","1",1
"mokobé","toutes",1
"molengo","j'en",1
"molière","soldafada",1
"mollard","d'un",1
"mollards","j'en",1
"mollassonne","l'allégorie",1
"molle","envie",1
"molle","s'apprête",1
"molles","kailleras",1
"molli","paré",1
"molly","ramollit",1
"molotov","ont",1
"môme","roi",1
"moment","ah",1
"moment","allez",1
